"STYLE_CD","COUNT(*)"
DA1BX17906,3
DA1BX18005,3
DA1BX18009,3
DA1BX18011,6
DA1BX18012,3
DA1BX18402,3
DA1BX18411,3
DA1BX19502,3
DA1DX18901,9
DA1DX19501,3
DA2AM18013,15
DA2AM19001,3
DA2AM19002,3
DA2AM19403,3
DA2AM19404,5
DA2AM19409,3
DA2AM19410,3
DA2AM20003,3
DA2AM20405,6
DA2AM21411,3
DA2AM21412,3
DA2CX18002,3
DA3CX17710,3
DA3CX17712,3
DA3CX18701,6
DA3CX19903,3
DA3CX20903,4
DA3CX21501,21
DA4DX18006,3
DA4DX18008,12
DA4DX18018,6
DA4DX19403,6
DA4DX19901,6
DA4DX20402,3
DA4DX21001,15
DC1DX17503,3
DC1DX17513,3
DC1DX18002,3
DC2AM17003,6
DC2AM17009,3
DC2AM17010,3
DC2AM17017,3
DC2AM17020,6
DC2AM17023,6
DC2AM17027,3
DC2AM17028,3
DC2AM17029,12
DC2AM17036,3
DC2AM18015,6
DC2AM18020,6
DC2DX17004,6
DC2DX18006,3
DC3CX17516,3
DC4DX17502,9
DC4DX17503,3
DC4DX18008,6
DG1BX16001,6
DG1BX16002,3
DG1BX16012,18
DG1BX16014,6
DG1BX16020,12
DG1BX16103,24
DG1BX16108,12
DG1BX16204,6
DG1BX16205,3
DG1BX16210,3
DG1BX16218,3
DG1BX16225,9
DG1BX16227,9
DG1BX16232,3
DG1BX16301,3
DG1BX16402,6
DG1BX16505,3
DG1BX16527,21
DG1BX16532,3
DG1BX16651,3
DG1BX16652,3
DG1BX17014,3
DG1BX17018,3
DG1BX17019,3
DG1BX17022,6
DG1BX17026,3
DG1BX17032,3
DG1BX17044,3
DG1BX17308,12
DG1BX17502,3
DG1BX17516,6
DG1BX17550,3
DG1BX17557,3
DG1BX17561,3
DG1BX18002,6
DG1BX18032,3
DG1BX18501,6
DG1BX18503,6
DG1BX18506,6
DG1BX18514,3
DG1BX18521,3
DG1BX18526,3
DG1BX18528,9
DG1BX18529,3
DG1BX18531,3
DG1BX18539,6
DG1BX19006,3
DG1BX19009,3
DG1BX19021,7
DG1BX19526,3
DG1BX20516,17
DG1BX20603,3
DG1DX16502,3
DG1DX16505,3
DG1DX16512,3
DG1DX16513,3
DG1DX16529,30
DG1DX17009,3
DG1DX17010,3
DG1DX17019,9
DG1DX17021,3
DG1DX17511,6
DG1DX17520,12
DG1DX17525,3
DG1DX17526,7
DG1DX18002,9
DG1DX18007,3
DG1DX18010,6
DG1DX18015,9
DG1DX18024,18
DG1DX18027,3
DG1DX18501,7
DG1DX18503,6
DG1DX18513,12
DG1DX18534,6
DG1DX18539,6
DG1DX18542,3
DG1DX19005,3
DG1DX19019,3
DG1DX19501,9
DG1DX19502,6
DG1DX19510,3
DG1DX20001,6
DG1DX20004,6
DG1DX20007,12
DG1DX20010,9
DG1DX21001,8
DG2AM17022,9
DG2AM17023,3
DG2AM17026,6
DG2AM17033,3
DG2AM17043,3
DG2AM17045,3
DG2AM17046,9
DG2AM17057,12
DG2AM17058,6
DG2AM18020,3
DG2AM18029,6
DG2AM18030,9
DG2AM18039,18
DG2AM18044,3
DG2AM18045,6
DG2AM18065,12
DG2AM18071,3
DG2AM18075,6
DG2AM18079,9
DG2AM18082,3
DG2AM19001,3
DG2AM19002,3
DG2AM19004,18
DG2AM19012,12
DG2AM19026,6
DG2AM19030,3
DG2AM19049,6
DG2AM19053,6
DG2AM19064,24
DG2AM19071,3
DG2AM19083,3
DG2AM19086,6
DG2AM20012,6
DG2AM20031,6
DG2AM20034,9
DG2AM20035,6
DG2AX17507,9
DG2AX18501,9
DG2AX18503,9
DG2BM17007,3
DG2BM17008,3
DG2BM17020,6
DG2BM17021,18
DG2BM17032,3
DG2BM17038,3
DG2BM17039,3
DG2BM17052,6
DG2BX16019,3
DG2BX16050,3
DG2BX16122,3
DG2BX16150,6
DG2BX16158,3
DG2BX16170,3
DG2BX16171,9
DG2BX16173,6
DG2BX16211,3
DG2BX16217,3
DG2BX16308,3
DG2BX16404,3
DG2BX16410,3
DG2BX16505,3
DG2BX16514,6
DG2BX16517,6
DG2BX16519,3
DG2CX17002,9
DG2CX17006,6
DG2CX17301,3
DG2CX18009,3
DG2CX19012,3
DG2CX19302,6
DG2CX19502,6
DG2CX19504,15
DG2CX20007,9
DG2CX20604,3
DG2CX21003,9
DG2CX21507,6
DG2DX17001,3
DG2DX17002,12
DG2DX17014,12
DG2DX17018,3
DG2DX17502,3
DG2DX17504,3
DG2DX18002,9
DG2DX18016,3
DG2DX19001,3
DG2DX19007,6
DG3BW18502,9
DG3BW18508,3
DG3BW18509,3
DG3BW19501,3
DG3BW19508,3
DG3BW20502,4
DG3BW20506,9
DG3CX16211,6
DG3CX16214,6
DG3CX16507,45
DG3CX16508,18
DG3CX16510,3
DG3CX16516,3
DG3CX16529,3
DG3CX16541,3
DG3CX16546,3
DG3CX16551,6
DG3CX16568,3
DG3CX16570,6
DG3CX16659,6
DG3CX16668,3
DG3CX16670,6
DG3CX17517,3
DG3CX17518,3
DG3CX17531,3
DG3CX17539,3
DG3CX17542,3
DG3CX17546,3
DG3CX17563,6
DG3CX18518,3
DG3CX18526,6
DG3CX18542,3
DG3CX18544,3
DG3CX18546,6
DG3CX18548,3
DG3CX18556,3
DG3CX19514,3
DG3CX19541,6
DG3CX19557,3
DG3CX20501,3
DG3CX20504,16
DG3CX20514,4
DG3CX20516,3
DG3CX20517,3
DG3CX20522,9
DG4DX16005,21
DG4DX16011,6
DG4DX16012,6
DG4DX16019,9
DG4DX16107,9
DG4DX16108,9
DG4DX16110,3
DG4DX16206,6
DG4DX16207,6
DG4DX16208,9
DG4DX16212,6
DG4DX16512,3
DG4DX16522,6
DG4DX16651,8
DG4DX16703,3
DG4DX17002,21
DG4DX17008,9
DG4DX17009,12
DG4DX17015,6
DG4DX17029,3
DG4DX17039,3
DG4DX17047,3
DG4DX17055,9
DG4DX17404,9
DG4DX17505,6
DG4DX17519,3
DG4DX17903,3
DG4DX17914,3
DG4DX18001,6
DG4DX18011,3
DG4DX18014,15
DG4DX18507,6
DG4DX18521,6
DG4DX18993,3
DG4DX19012,6
DG4DX19018,9
DG4DX19206,3
DG4DX19301,15
DG4DX19519,6
DG4DX19701,12
DG4DX19990,3
DG4DX19994,3
DG4DX20004,12
DG4DX20011,12
DG4DX20026,9
DG4DX20505,3
DG4DX20514,9
DG4DX20515,8
DG4DX20521,3
DG4DX20526,3
DG4DX20530,9
DG4DX20536,3
DG4DX20541,3
DG4DX20701,9
DI1BX17005,3
DI1BX17011,3
DI1BX18010,3
DI1BX18021,6
DI1BX19001,3
DI1BX19006,3
DI1BX19007,3
DI1DX15010,3
DI1DX16019,3
DI1DX16033,6
DI1DX16045,12
DI1DX17003,6
DI1DX17005,3
DI1DX17011,3
DI1DX17020,3
DI1DX17036,3
DI1DX17044,3
DI1DX17052,9
DI1DX18011,3
DI1DX18012,6
DI1DX19011,3
DI2AM17019,12
DI2AM17032,3
DI2AM17048,3
DI2AM17056,6
DI2AM17060,3
DI2AM18009,3
DI2AM18010,6
DI2AM18018,9
DI2AM18023,9
DI2AM18026,9
DI2AM18037,3
DI2AM18043,3
DI2AM18085,3
DI2AM18115,3
DI2AM18122,3
DI2AM18130,3
DI2AM18131,3
DI2AM18136,3
DI2AM18139,3
DI2AM18149,3
DI2AM18177,3
DI2AM18201,3
DI2AM19011,3
DI2AM19070,3
DI2AM19074,3
DI2AM19080,3
DI2AM19089,3
DI2AM19103,3
DI2AM20052,3
DI2BX15017,9
DI2BX16004,6
DI2BX16024,3
DI2BX16042,3
DI2BX16059,9
DI2BX16075,3
DI2BX16086,3
DI2BX16090,3
DI2BX16106,3
DI2BX16108,3
DI2BX16150,3
DI2BX16153,3
DI2BX16163,9
DI2BX16183,3
DI2BX17013,6
DI2BX17023,6
DI2BX17034,3
DI2BX17040,6
DI2BX17080,3
DI2BX17087,3
DI2BX17090,6
DI2BX17095,3
DI2BX17117,3
DI2BX17119,6
DI2BX17121,6
DI2BX17124,6
DI2BX17151,6
DI2BX17153,3
DI2BX17166,3
DI2BX17174,3
DI2BX17178,3
DI2BX17189,3
DI2BX17318,3
DI2BX17319,3
DI2CX19005,3
DI2CX19023,3
DI2CX20001,3
DI2DX19004,3
DI2DX19005,3
DI2DX19012,3
DI3BX15002,12
DI3BX16002,3
DI3BX16007,3
DI3CX17002,9
DI3CX17012,3
DI3CX17015,3
DI3CX18006,3
DI3CX18018,3
DI3CX18027,3
DI4DX15041,12
DI4DX15048,12
DI4DX15063,6
DI4DX15076,3
DI4DX15088,3
DI4DX15100,3
DI4DX16020,3
DI4DX16035,9
DI4DX16039,15
DI4DX16040,12
DI4DX16048,6
DI4DX16053,3
DI4DX16057,6
DI4DX16060,3
DI4DX16088,9
DI4DX16210,3
DI4DX16217,3
DI4DX16219,3
DI4DX17006,6
DI4DX17202,3
DI4DX17207,3
DI4DX17223,6
DI4DX17225,3
DI4DX17227,3
DI4DX17233,3
DI4DX17250,9
DI4DX17260,3
DI4DX17265,6
DI4DX17274,9
DI4DX17275,6
DI4DX17282,3
DI4DX17292,3
DI4DX17295,3
DI4DX17307,3
DI4DX17312,6
DI4DX17337,3
DI4DX18026,3
DI4DX18033,9
DI4DX18052,3
DI4DX18070,3
DI4DX20004,12
DN2BX16112,3
DN2CX16910,3
DN3BX16906,7
DN4DX16213,9
DN4DX16222,12
DN4DX16311,18
DN4DX16313,12
DN4DX16317,9
DN4DX16319,3
DN4DX16326,3
DN4DX16331,3
DN4DX16501,9
DN4DX16515,6
DN4DX16539,3
DN4DX16592,6
DN4DX16900,6
DSEZX20704,3
DVBLX16105,3
DVBLX16107,3
DVBLX16210,3
DVBLX16216,6
DVLAX16112,3
DVLAX16116,6
DVLAX16122,9
DVRZX16117,3
DVYHX16009,3
DWDCX16202,3
DWPAX16304,6
DWPOX16202,3
DWTAX16125,3
DWTAX16301,3
DWTBX16103,3
DWTCX16101,3
DWTCX16105,3
DWTCX16219,3
DWTEX16106,6
DWTEX16602,3
DWTZX16209,3
DWTZX16211,3
DWUAX16308,6
DWUCX16004,3
DWUCX16005,6
E1TAW17001,8
E1TAW17004,4
E1VAW17001,8
EFCAA18120,3
EFDCM19401,3
EFDCM19601,3
EFJAM21211,3
EFJAM21301,6
EFJAW19221,3
EFPNM18520,3
EFPNM20211,3
EFPNM20231,4
EFPNM20252,6
EFPNM22311,3
EFPNS22211,3
EFSFM21401,3
EFSFM22401,3
EFSFW18002,3
EFSFW19081,3
EFTAM18910,3
EFTAM20001,6
EFTAM20201,6
EFTAW21411,6
EFTAW21501,3
EFTAX21241,3
EFTAX21501,6
EFUAA19111,3
EFUAM21301,3
EFUAM22401,3
ENAJX18600,3
ENAJX18700,3
ENAJX19101,6
ENBAX19101,9
ENBAX19110,6
ENHAX20211,3
ENLAX18130,3
ENLAX18500,3
ENLAX18501,3
ENLAX18600,3
ENLAX19101,6
ENRAX19951,3
ENRAX20101,9
ENRAX22201,6
ERCAA19101,9
ERCAA20011,3
ERCAM21301,6
ERCAM21311,6
ERCAW20471,3
ERCAW20501,8
ERPDM20401,6
ERPDM21011,3
ERPDM22211,3
ERPNM18741,3
ERPNM19403,6
ERPNM19422,6
ERPNW18503,3
ERPNW18511,3
ERPNW19501,3
ERSFM18001,3
ERSFM19171,6
ERSFM19401,5
ERSFM19551,3
ERSFM19901,3
ERSFM20051,6
ERSFM20111,3
ERSFM20161,12
ERSFM20171,3
ERSFM20211,3
ERSFM20531,3
ERSFW18321,6
ERSFW18331,3
ERSFW19011,3
ERSFW19171,6
ERSFW19211,3
ERTAM18503,3
ERTAM18512,3
ERTAM18603,3
ERTAM18631,3
ERTAM18701,6
ERTAM18711,3
ERTAM19332,3
ERTAM19522,3
ERTAM19601,3
ERTAM19911,3
ERTAM20631,3
ERTAM21151,3
ERTAM21171,3
ERTAM21201,12
ERTAM21411,6
ERTAM21721,3
ERTAS18101,3
ERTAS19101,3
ERTAW19221,9
ERTAW19301,3
ERTAW20301,6
ERTAW21301,3
ERUAS21011,3
ERUAW18301,3
ERUAW20301,3
ERUCW18701,4
ERWAW18521,3
ERWAW18702,3
FE2AM19110,3
FE2AM20440,3
FE4DM17210,6
FE4DX17700,3
FE4DX17710,6
FE4DX17750,6
FE4DX17770,6
FE4DX17800,6
FE4DX18530,6
FE4DX18610,3
FE4DX18640,3
FE4HX17400,12
FE4HX18140,9
FE4HX18150,7
FE4HX19140,6
FEZDS18750,3
FEZDX17802,3
FEZPX17200,3
FGBJX15311,6
FNJCW17004,3
FNPNM17031,3
FNPOM16094,9
FNPOM16096,6
FNPOM16097,3
FNSXW16001,3
FNTBM16003,3
FNTBW15721,11
FNTBW16001,6
FNTBW16006,3
FNTBW16021,3
FNTBW16023,6
FNTCM16004,3
FNTCM17004,3
FNTCW16001,9
FNTFM17001,3
FNUAW16003,3
FNVAM17001,3
FOOGW15002,3
FOOGW15103,9
FOOGW15104,9
FWTCM16049,9
FY2AX20331,3
FY3AW18501,6
FY3AW19501,6
FY3AW19521,3
FY4CX17511,3
FY4DM19411,3
FY4HX18151,3
FY4HX18201,3
FY4HX18231,3
FY4HX18271,3
FY4HX19101,3
GABX50041,1
GAEX43441,1
GAEX43461,1
GAEX43491,1
GANX50011,1
GARX50231,1
GIBX41811,1
GIBX42111,1
GMPNA21201,6
GMPNA21251,6
GMPNA21252,6
H6BSX18103,6
H6LAX17103,3
H6REX17101,6
H6REX18101,6
H6REX18104,3
HHJAW20532,6
HHJAW21515,6
HHJAW21531,6
HHJAW21534,6
HHJFW20502,12
HHPNX21204,9
HHTBW21608,12
HHTCM20122,21
HHTCM21123,12
HHVAX21825,6
HOVAW20592,12
IHRCX20701,3
ILCAW19038,3
ILCAW20041,3
ILJAS21008,3
ILJAS21017,3
ILKAA19014,6
ILKAA19047,6
ILKAS20034,3
ILKAW20046,3
ILKAW20048,6
ILPAA19034,3
ILPAA19044,3
ILPAA20010,3
ILPAA20032,3
ILPAW20025,3
ILPOS20042,3
ILSAA20001,3
ILSAM21031,6
ILSAS20005,3
ILSAS20028,6
ILSAS21005,3
ILUDW20016,6
ILUDW20019,3
ILUDW20026,3
JHCM53111,7
JHCM53121,7
JHCM58021,4
JHDM40011,1
JHDM50221,4
JHFA40011,1
JHFA40021,1
JHFM40311,1
JHFM42111,1
JHFM43111,1
JHFM47121,1
JHFM50111,3
JHFM52011,4
JHFM52021,6
JHFM56121,9
JHFS47021,1
JHFS51021,3
JHFS53021,3
JHFS53211,3
JHFS57111,3
JHFW49021,1
JHHA43011,1
JHHA43111,1
JHHM47221,1
JHHM50021,3
JHHM50311,3
JHHM50411,3
JHHM51111,3
JHHM57121,3
JHHM58011,3
JHHM58021,3
JHHW48311,1
JHHX43121,2
JHHX43611,1
JHHX53121,3
JHJA40011,1
JHJA43021,1
JHJM40121,1
JHJS43411,1
JHJS57021,3
JHJW43911,1
JHJW48011,1
JHMM40121,1
JHMM47211,1
JHPNA17291,5
JHPNM16302,9
JHPNM18601,6
JHPNS20019,3
JHPNW16002,3
JHPNW16303,3
JHPOM16383,3
JHPOM17006,6
JHPOM18001,12
JHPOM18604,3
JHPOM19641,6
JHPW40011,1
JHPW43121,1
JHPW49411,1
JHPW49431,1
JHQBW16004,6
JHQBW16005,3
JHQBW17702,5
JHQCW15801,6
JHQCW15852,9
JHQCW16003,6
JHQCW16004,9
JHQCW17701,3
JHQCW17703,3
JHQHA15001,12
JHQHA17201,26
JHQHA18002,14
JHQHA18508,3
JHQHM16006,6
JHQHM16682,3
JHQHM17302,6
JHQHM19600,9
JHQHM19601,12
JHQHS16301,21
JHQHS19001,3
JHQHS20610,3
JHQHW16302,10
JHQHW17701,9
JHQHW17721,3
JHQHW18092,3
JHQHW18601,9
JHQHW19001,3
JHQHW19007,6
JHQHW19009,6
JHQHW19050,3
JHQHW19677,6
JHQHX17950,24
JHQIA15002,14
JHQIA15821,3
JHQIA17901,6
JHQIM16001,6
JHQIM16322,16
JHQIM18280,6
JHQIS17303,12
JHQIS19611,4
JHQIW15321,3
JHQIW16083,6
JHQIW16302,10
JHQIW16380,6
JHQIW17701,3
JHQIW17711,6
JHQIW18610,3
JHQIX16002,9
JHQIX17999,3
JHQJH19002,6
JHQJH19328,3
JHQJH20300,3
JHQJM17301,9
JHQJM17302,12
JHQJM18002,3
JHQJM18931,3
JHTA40021,1
JHTA49011,1
JHTAM16381,3
JHTAM17212,6
JHTAM17222,15
JHTAM17224,18
JHTAM17234,6
JHTAM18211,12
JHTAM18235,6
JHTAM19615,6
JHTAM19633,6
JHTAS16001,6
JHTAS17201,9
JHTAX17952,9
JHTDA15301,18
JHTDA16002,12
JHTDA16003,6
JHTDA17203,6
JHTDA17291,9
JHTDA18001,9
JHTDA18002,6
JHTDA18004,6
JHTDA18084,24
JHTDA19004,12
JHTDM16321,6
JHTDM16611,6
JHTDM16631,18
JHTDM17004,12
JHTDM17296,3
JHTDM17304,12
JHTDM17902,3
JHTDM18601,6
JHTDM18702,3
JHTDM19006,6
JHTDM19701,6
JHTDM20009,6
JHTDM20039,12
JHTDM20329,4
JHTDW15351,3
JHTDW17701,6
JHTDW17705,6
JHTDW19009,6
JHTDX18402,3
JHTM40211,1
JHTM43311,1
JHTM43911,1
JHTM47121,1
JHTM49011,1
JHTM49021,1
JHTM51031,4
JHTM53031,1
JHTS40021,1
JHTS49011,1
JHTS51011,3
JHTS57021,4
JHTW43111,1
JHUA40211,1
JHUA43021,1
JHUA43221,1
JHUA47021,1
JHUAM17302,6
JHUAS18201,7
JHUAS18211,6
JHUAS18212,3
JHUAW17291,3
JHUAW17782,3
JHUAW19005,6
JHUAW19006,3
JHUBA15351,7
JHUBA16004,3
JHUBM16382,3
JHUBW15001,6
JHUBW16382,12
JHUCW17709,3
JHUCW18081,6
JHUCW18202,6
JHUCW18707,3
JHUM40031,2
JHUM40221,1
JHUM40311,1
JHUM40321,1
JHUM41031,1
JHUM41121,1
JHUM43031,1
JHUM43321,1
JHUM43541,1
JHUM43611,1
JHUM44021,1
JHUM44421,1
JHUM44431,1
JHUM47411,1
JHUM49011,2
JHUM50021,3
JHUM50031,3
JHUM50611,3
JHUM50811,3
JHUM51011,3
JHUM51321,3
JHUM56411,4
JHUM56521,10
JHUS43011,1
JHUS50011,3
JHUS53011,3
JHUW40011,1
JHUW40321,2
JHUW43721,1
JHUX40031,1
JHYW47021,1
JHZW40121,1
JHZW43011,1
JKBM42731,1
JKDW40421,1
JKDW40481,1
JKDW40521,1
JKDW41001,1
JKDW41081,1
JKDW41241,1
JKDW41421,1
JKDW42521,1
JKDW42961,1
JKDW42981,1
JKDW46541,1
JKDX48661,1
JKGS51301,3
JKGS51361,3
JKGW40151,1
JKGW41271,1
JKGW41311,1
JKGW42321,1
JKIBW19600,3
JKIBW19700,3
JKIBW19800,3
JKIBX18154,6
JKICW17503,3
JKICW19500,3
JKICX19112,6
JKICX20008,6
JKICX21130,9
JKICX21540,3
JKJA41411,1
JKJA41451,1
JKJDW16042,6
JKJDW16446,6
JKJDW16548,6
JKJDW17440,9
JKJDW17610,6
JKJDW17676,9
JKJDW18120,3
JKJDW18204,12
JKJDW18212,3
JKJDW18414,3
JKJDW18652,14
JKJDW19122,6
JKJDW19522,8
JKJDW20322,6
JKJFW19212,6
JKJGS16502,6
JKJGW17102,3
JKJJA18464,9
JKJJA19202,6
JKJJA19222,6
JKJJA19412,9
JKJJM16122,6
JKJJM16166,3
JKJJM16712,3
JKJJM17002,6
JKJJM17432,6
JKJJM17502,9
JKJJM17514,3
JKJJM18144,6
JKJJM18462,6
JKJJM18554,6
JKJJM18556,6
JKJJM19002,6
JKJJM19212,6
JKJJM19242,9
JKJJS19132,6
JKJJS19422,6
JKJJS19452,3
JKJJW16752,6
JKJJW17602,9
JKJJW17632,9
JKJJW17832,6
JKJM41451,1
JKJM41691,2
JKJM41721,3
JKJM41741,2
JKJM42081,1
JKJM42251,1
JKJM47221,2
JKJM47361,1
JKJM47511,2
JKJM49541,1
JKJM49761,1
JKJM52831,4
JKJM52861,3
JKJM53101,6
JKJS41041,1
JKJS51241,3
JKJW42651,1
JKJW47041,1
JKJW47081,1
JKJW47141,1
JKJW47401,1
JKJW47521,1
JKJW47621,1
JKJWM16202,6
JKJWM16222,6
JKJWM17154,12
JKJX48461,1
JKNA41101,1
JKNA41281,1
JKNA41521,1
JKNA41721,1
JKNA49041,1
JKNA49221,1
JKNM42321,1
JKNM44401,1
JKNM49081,1
JKNM50661,3
JKNM50681,3
JKNM52021,6
JKNM52721,3
JKNM52921,3
JKNM53041,3
JKNS40021,1
JKNS51041,3
JKNS51141,3
JKNS51421,1
JKNW42141,1
JKNW42741,2
JKNW43121,1
JKNW44201,1
JKNW44421,1
JKNW44621,1
JKNW44801,1
JKNW49221,1
JKNW49341,1
JKNX42021,1
JKNX50661,3
JKOM40921,1
JKOM43421,1
JKOM43981,1
JKOM44101,1
JKOM50521,3
JKOM50641,4
JKOM53441,3
JKOM53921,3
JKPNA16422,3
JKPNA19102,6
JKPNM16002,6
JKPNM16222,6
JKPNM16504,9
JKPNM16522,6
JKPNM16526,12
JKPNM17262,6
JKPNM17272,9
JKPNM17602,6
JKPNM18126,6
JKPNM18532,6
JKPNM19442,6
JKPNM19472,9
JKPNM19724,4
JKPNM19752,6
JKPNM20232,9
JKPNM21202,15
JKPNW15208,12
JKPNW17622,6
JKPNW17662,6
JKPNW17702,6
JKPNW18102,6
JKPNW18122,6
JKPNW18442,6
JKPNW18852,6
JKPNW19122,3
JKPNW19512,6
JKPNW19532,6
JKPNW20232,6
JKPNW21262,22
JKPNW21322,3
JKPNW21334,6
JKPNX15870,3
JKPNX16902,3
JKPNX16974,3
JKPNX16976,3
JKPNX17912,3
JKPOM16704,8
JKPOM17512,6
JKPOM18102,6
JKPOM18386,3
JKPOM18388,3
JKPOM19252,9
JKPOM22212,6
JKPOX16862,3
JKPOX20252,3
JKSXM19412,6
JKTA41041,1
JKTA41621,1
JKTA41841,1
JKTA42021,1
JKTA42041,1
JKTA49041,1
JKTAA16212,10
JKTAA16422,10
JKTAA17202,9
JKTAM16202,12
JKTAM16302,6
JKTAM16402,6
JKTAM16502,15
JKTAM16518,12
JKTAM16560,18
JKTAM17202,6
JKTAM17332,12
JKTAM17402,6
JKTAM17722,12
JKTAM17914,6
JKTAS16004,6
JKTAS16512,6
JKTAW15034,3
JKTAW15102,3
JKTAW15244,9
JKTAW15550,12
JKTAW16222,6
JKTAW16752,6
JKTAW17362,3
JKTAW17372,5
JKTAW17762,9
JKTAX15544,3
JKTAX16842,3
JKTAX16974,3
JKTAX17902,3
JKTAX17932,3
JKTBA18262,6
JKTBA18732,3
JKTBA19202,9
JKTBA19428,3
JKTBM18526,6
JKTBM18852,6
JKTBS19408,8
JKTBS20112,9
JKTBS22132,6
JKTBW18202,6
JKTBW21274,6
JKTCM18426,24
JKTCM18512,18
JKTCM18516,9
JKTCM19190,6
JKTCM19196,9
JKTCM19413,3
JKTCM19416,6
JKTCM19624,6
JKTCM19636,8
JKTCM19736,6
JKTCM19742,6
JKTCM20522,12
JKTM43401,2
JKTM48441,1
JKTM49461,1
JKTM50621,6
JKTM50681,3
JKTM52581,12
JKTM52601,3
JKTM53121,3
JKTM53401,7
JKTM53801,3
JKTS41101,2
JKTS41121,1
JKTS41341,1
JKTS41461,1
JKTS50021,3
JKTS50141,3
JKTS51201,3
JKTS51261,3
JKTS51281,3
JKTW42341,1
JKTW43041,1
JKTW43861,3
JKTW49061,1
JKTX40461,1
JKTX50641,3
JKVAA17302,6
JKVAM17706,6
JKVAM18272,9
JKVAM18276,9
JKVAM18278,6
JKVAW16341,9
JKVAW17492,3
JKVAW18172,6
JKVAW18174,6
JKVM41431,1
JKVM50081,4
JKVM52401,3
JKVW42821,1
JKVW43021,1
JKVW43141,1
JKWA41861,1
JKWM51001,3
JKWM51441,3
JKXA41221,1
JKXM42231,1
JKXM52661,3
JKXW43441,1
JKZDW17912,3
JKZS50241,5
JKZW40501,1
JOCM41121,1
JOCM46021,1
JOCM51221,3
JOCM56211,6
JOCM56721,4
JODM40211,1
JODM53621,3
JODW43611,1
JOFA40021,1
JOFA47021,1
JOFM43111,1
JOFM44121,1
JOFM46031,1
JOFM47011,1
JOFM47121,1
JOFM51021,3
JOFM56111,6
JOFS40021,1
JOFS40111,1
JOFS49011,1
JOFW40811,1
JOFW45021,1
JOHA49021,2
JOHM40011,1
JOHM40121,1
JOHM40321,1
JOHM41121,1
JOHM44011,1
JOHM51021,3
JOHM55311,3
JOHM55521,6
JOHM55621,3
JOHM55711,3
JOHM55721,6
JOHM59011,10
JOHS53221,3
JOHW43421,1
JOHW45211,1
JOHW45421,1
JOHW45511,1
JOHW45711,1
JOHW45811,1
JOHW48011,1
JOHW48021,1
JOHW48321,1
JOHX43311,1
JOHX48211,1
JOHX53411,3
JOHX54141,3
JOHX54951,3
JOJA47011,1
JOJA48111,1
JOJM40111,1
JOJS47121,1
JOJW43111,1
JOKAM20020,3
JOMW47021,1
JONA40211,1
JONM40011,1
JONM40111,1
JOPFX20460,3
JOPNA16004,6
JOPNM16321,3
JOPNM16322,3
JOPNM17205,6
JOPNW15351,9
JOPOM16004,13
JOPOM17005,12
JOPOM17101,3
JOPOM17212,27
JOPOM18003,9
JOPOM18213,3
JOPOM18215,7
JOPOM19213,6
JOPW40151,1
JOPW43011,1
JOPW45011,1
JOPW45111,1
JOPW45131,1
JOPW49121,1
JOQBW16003,3
JOQBW16006,3
JOQCW16003,6
JOQHA16321,3
JOQHA17151,9
JOQHM16662,3
JOQHM17005,3
JOQHM17302,3
JOQHM17560,9
JOQHM18201,6
JOQHM18211,6
JOQHM19702,6
JOQHS19401,3
JOQHS19609,3
JOQHS20620,3
JOQHW15301,7
JOQHW15701,6
JOQHW15801,11
JOQHW16005,3
JOQHX16411,10
JOQIA16903,3
JOQIA17201,10
JOQIA19609,6
JOQIM16641,11
JOQIM16642,15
JOQIM16661,3
JOQIM16681,9
JOQIM17201,9
JOQIM19600,4
JOQIS16001,9
JOQIW15526,6
JOQIW15581,6
JOQIW15591,3
JOQIW15801,11
JOQIW16002,8
JOQIW16380,6
JOQIW17201,6
JOQIW17512,6
JOQIW18610,3
JOQIW19677,3
JOQIX16002,6
JOQIX16412,6
JOQIX16420,7
JOQIX17208,3
JOQIX19004,4
JOQJH19351,7
JOQJH20190,3
JOQJM17031,3
JOQJM17090,6
JOQJM17501,15
JOQJM17771,3
JOQX46021,1
JOTAM17284,6
JOTAM18102,6
JOTAM19609,3
JOTAM19632,6
JOTAM19633,9
JOTAS16301,6
JOTDA17201,6
JOTDM16011,6
JOTDM16012,4
JOTDM16013,3
JOTDM16311,47
JOTDM16507,6
JOTDM16567,3
JOTDM16580,3
JOTDM16612,62
JOTDM16617,6
JOTDM17012,3
JOTDM17531,6
JOTDM17561,9
JOTDM19711,6
JOTDM20661,6
JOTDS16002,3
JOTDS17301,6
JOTDS19010,6
JOTDW16514,6
JOTDW17561,15
JOTDW19015,3
JOTDX17034,9
JOTDX17051,16
JOTDX17202,6
JOTDX17203,6
JOTDX17402,3
JOTDX17492,6
JOTM41021,1
JOTM41311,1
JOTM43231,1
JOTM43421,1
JOTM49011,1
JOTM49131,2
JOTM51221,3
JOTM53011,1
JOTS49011,1
JOTW43611,1
JOUA40011,1
JOUAA19601,6
JOUAA19602,6
JOUAM17201,9
JOUAM20420,6
JOUAS17003,6
JOUBA16501,3
JOUBM16304,6
JOUBW15301,6
JOUBW15502,3
JOUBW15521,3
JOUBW16301,6
JOUBW16501,3
JOUCW15541,12
JOUCW16501,13
JOUCW16582,3
JOUCW18603,9
JOUCW18702,3
JOUCW18706,6
JOUCW19211,8
JOUCW19304,6
